"","Event","Bed","sc","sh"
"2994","2017D06035","KSH1","1",148
"2995","2017D06035","KSH1","1",111
"2996","2017D06035","KSH1","1",143
"2997","2017D06035","KSH1","1",162
"2998","2017D06035","KSH1","1",151
"2999","2017D06035","KSH1","1",156
"3000","2017D06035","KSH1","1",181
"3001","2017D06035","KSH1","1",142
"3002","2017D06035","KSH1","1",152
"3003","2017D06035","KSH1","2",39
"3004","2017D06035","KSH1","2",41
"3005","2017D06035","KSH1","2",44
"3006","2017D06035","KSH1","2",45
"3007","2017D06035","KSH1","2",37
"3008","2017D06035","KSH1","2",40
"3009","2017D06035","KSH1","2",43
"3010","2017D06035","KSH1","2",46
"3011","2017D06035","KSH1","2",41
"3012","2017D06035","KSH1","2",40
"3013","2017D06035","KSH1","2",45
"3014","2017D06035","KSH1","2",45
"3015","2017D06035","KSH1","2",91
"3016","2017D06035","KSH1","2",37
"3017","2017D06035","KSH1","2",25
"3018","2017D06036","KSH1","1",147
"3019","2017D06036","KSH1","2",36
"3020","2017D06036","KSH1","2",75
"3021","2017D06037","KSH1","1",155
"3022","2017D06037","KSH1","2",66
"3023","2017D06037","KSH1","2",30
"3024","2017D06038","KSH1","1",142
"3025","2017D06038","KSH1","1",180
"3026","2017D06038","KSH1","1",155
"3027","2017D06038","KSH1","2",70
"3028","2017D06039","KSH1","1",181
"3029","2017D06039","KSH1","1",167
"3030","2017D06039","KSH1","1",155
"3031","2017D06039","KSH1","1",164
"3032","2017D06039","KSH1","1",127
"3033","2017D06039","KSH1","1",132
"3034","2017D06039","KSH1","1",131
"3035","2017D06039","KSH1","1",141
"3036","2017D06039","KSH1","1",156
"3037","2017D06039","KSH1","1",144
"3038","2017D06039","KSH1","1",165
"3039","2017D06039","KSH1","1",136
"3040","2017D06039","KSH1","1",123
"3041","2017D06039","KSH1","1",124
"3042","2017D06039","KSH1","1",153
"3043","2017D06039","KSH1","1",161
"3044","2017D06039","KSH1","1",160
"3045","2017D06039","KSH1","1",172
"3046","2017D06039","KSH1","1",144
"3047","2017D06039","KSH1","1",138
"3048","2017D06039","KSH1","1",152
"3049","2017D06039","KSH1","1",166
"3050","2017D06039","KSH1","1",156
"3051","2017D06039","KSH1","1",176
"3052","2017D06039","KSH1","1",175
"3053","2017D06039","KSH1","1",172
"3054","2017D06039","KSH1","1",163
"3055","2017D06039","KSH1","1",172
"3056","2017D06039","KSH1","1",112
"3057","2017D06039","KSH1","1",156
"3058","2017D06039","KSH1","1",158
"3059","2017D06039","KSH1","1",170
"3060","2017D06039","KSH1","1",149
"3061","2017D06039","KSH1","1",144
"3062","2017D06039","KSH1","1",160
"3063","2017D06039","KSH1","1",192
"3064","2017D06039","KSH1","1",172
"3065","2017D06039","KSH1","1",172
"3066","2017D06039","KSH1","1",175
"3067","2017D06039","KSH1","1",105
"3068","2017D06039","KSH1","1",127
"3069","2017D06039","KSH1","1",127
"3070","2017D06039","KSH1","1",176
"3071","2017D06039","KSH1","2",50
"3072","2017D06039","KSH1","2",47
"3073","2017D06039","KSH1","2",47
"3074","2017D06039","KSH1","2",50
"3075","2017D06039","KSH1","2",47
"3076","2017D06039","KSH1","2",45
"3077","2017D06039","KSH1","2",50
"3078","2017D06039","KSH1","2",45
"3079","2017D06039","KSH1","2",48
"3080","2017D06039","KSH1","2",91
"3081","2017D06039","KSH1","2",102
"3082","2017D06039","KSH1","2",77
"3083","2017D06039","KSH1","2",50
"3084","2017D06039","KSH1","2",47
"3085","2017D06039","KSH1","2",45
"3086","2017D06039","KSH1","2",46
"3087","2017D06039","KSH1","2",67
"3088","2017D06039","KSH1","2",79
"3089","2017D06039","KSH1","2",46
"3090","2017D06039","KSH1","2",86
"3091","2017D06039","KSH1","2",93
"3092","2017D06039","KSH1","2",47
"3093","2017D06039","KSH1","2",95
"3094","2017D06039","KSH1","2",73
"3095","2017D06039","KSH1","2",40
"3096","2017D06039","KSH1","2",98
"3097","2017D06039","KSH1","2",43
"3098","2017D06039","KSH1","2",84
"3099","2017D06039","KSH1","2",45
"3100","2017D06040","KSH1","1",171
"3101","2017D06040","KSH1","1",113
"3102","2017D06040","KSH1","1",141
"3103","2017D06040","KSH1","1",162
"3104","2017D06040","KSH1","1",154
"3105","2017D06040","KSH1","1",150
"3106","2017D06040","KSH1","1",139
"3107","2017D06040","KSH1","1",142
"3108","2017D06040","KSH1","1",168
"3109","2017D06040","KSH1","1",159
"3110","2017D06040","KSH1","1",154
"3111","2017D06040","KSH1","1",130
"3112","2017D06040","KSH1","1",139
"3113","2017D06040","KSH1","1",161
"3114","2017D06040","KSH1","1",141
"3115","2017D06040","KSH1","1",126
"3116","2017D06040","KSH1","1",164
"3117","2017D06040","KSH1","1",173
"3118","2017D06040","KSH1","1",170
"3119","2017D06040","KSH1","1",138
"3120","2017D06040","KSH1","1",177
"3121","2017D06040","KSH1","1",136
"3122","2017D06040","KSH1","1",113
"3123","2017D06040","KSH1","1",168
"3124","2017D06040","KSH1","1",131
"3125","2017D06040","KSH1","1",147
"3126","2017D06040","KSH1","1",165
"3127","2017D06040","KSH1","1",119
"3128","2017D06040","KSH1","1",146
"3129","2017D06040","KSH1","1",146
"3130","2017D06040","KSH1","1",153
"3131","2017D06040","KSH1","1",115
"3132","2017D06040","KSH1","1",146
"3133","2017D06040","KSH1","1",138
"3134","2017D06040","KSH1","1",157
"3135","2017D06040","KSH1","1",157
"3136","2017D06040","KSH1","1",112
"3137","2017D06040","KSH1","1",162
"3138","2017D06040","KSH1","1",166
"3139","2017D06040","KSH1","1",113
"3140","2017D06040","KSH1","1",141
"3141","2017D06040","KSH1","1",141
"3142","2017D06040","KSH1","1",142
"3143","2017D06040","KSH1","1",146
"3144","2017D06040","KSH1","1",147
"3145","2017D06040","KSH1","1",153
"3146","2017D06040","KSH1","1",159
"3147","2017D06040","KSH1","1",166
"3148","2017D06040","KSH1","1",168
"3149","2017D06040","KSH1","1",168
"3150","2017D06040","KSH1","1",173
"3151","2017D06040","KSH1","2",48
"3152","2017D06040","KSH1","2",47
"3153","2017D06040","KSH1","2",43
"3154","2017D06040","KSH1","2",51
"3155","2017D06040","KSH1","2",46
"3156","2017D06040","KSH1","2",41
"3157","2017D06040","KSH1","2",44
"3158","2017D06040","KSH1","2",78
"3159","2017D06040","KSH1","2",112
"3160","2017D06040","KSH1","2",50
"3161","2017D06040","KSH1","2",92
"3162","2017D06040","KSH1","2",73
"3163","2017D06040","KSH1","2",49
"3164","2017D06040","KSH1","2",110
"3165","2017D06040","KSH1","2",43
"3166","2017D06040","KSH1","2",51
"3167","2017D06040","KSH1","2",45
"3168","2017D06043","KSH1","1",164
"3169","2017D06043","KSH1","1",169
"3170","2017D06043","KSH1","1",157
"3171","2017D06043","KSH1","1",164
"3172","2017D06043","KSH1","1",153
"3173","2017D06043","KSH1","1",110
"3174","2017D06043","KSH1","1",157
"3175","2017D06043","KSH1","1",139
"3176","2017D06043","KSH1","1",114
"3177","2017D06043","KSH1","1",142
"3178","2017D06043","KSH1","1",159
"3179","2017D06043","KSH1","1",158
"3180","2017D06043","KSH1","1",140
"3181","2017D06043","KSH1","1",117
"3182","2017D06043","KSH1","1",111
"3183","2017D06043","KSH1","1",115
"3184","2017D06043","KSH1","1",159
"3185","2017D06043","KSH1","1",138
"3186","2017D06043","KSH1","1",111
"3187","2017D06043","KSH1","1",119
"3188","2017D06043","KSH1","1",152
"3189","2017D06043","KSH1","1",155
"3190","2017D06043","KSH1","1",114
"3191","2017D06043","KSH1","1",164
"3192","2017D06043","KSH1","1",142
"3193","2017D06043","KSH1","1",107
"3194","2017D06043","KSH1","1",157
"3195","2017D06043","KSH1","1",158
"3196","2017D06043","KSH1","1",165
"3197","2017D06043","KSH1","1",146
"3198","2017D06043","KSH1","1",158
"3199","2017D06043","KSH1","1",128
"3200","2017D06043","KSH1","1",155
"3201","2017D06043","KSH1","1",110
"3202","2017D06043","KSH1","1",125
"3203","2017D06043","KSH1","1",138
"3204","2017D06043","KSH1","1",138
"3205","2017D06043","KSH1","1",113
"3206","2017D06043","KSH1","1",155
"3207","2017D06043","KSH1","1",171
"3208","2017D06043","KSH1","1",111
"3209","2017D06043","KSH1","1",155
"3210","2017D06043","KSH1","1",157
"3211","2017D06043","KSH1","1",159
"3212","2017D06043","KSH1","2",88
"3213","2017D06043","KSH1","2",90
"3214","2017D06043","KSH1","2",62
"3215","2017D06043","KSH1","2",48
"3216","2017D06043","KSH1","2",62
"3217","2017D06043","KSH1","2",62
"3218","2017D06043","KSH1","2",63
"3219","2017D06043","KSH1","2",61
"3220","2017D06043","KSH1","2",53
"3221","2017D06043","KSH1","2",93
"3222","2017D06043","KSH1","2",89
"3223","2017D06043","KSH1","2",96
"3224","2017D06043","KSH1","2",62
"3225","2017D06043","KSH1","2",94
"3226","2017D06043","KSH1","2",60
"3227","2017D06043","KSH1","2",59
"3228","2017D06043","KSH1","2",88
"3229","2017D06043","KSH1","2",64
"3230","2017D06043","KSH1","2",62
"3231","2017D06043","KSH1","2",60
"3232","2017D06043","KSH1","2",62
"3233","2017D06043","KSH1","2",62
"3234","2017D06043","KSH1","2",58
"3235","2017D06043","KSH1","2",55
"3236","2017D06043","KSH1","2",57
"3237","2017D06043","KSH1","2",67
"3238","2017D06043","KSH1","2",57
"3239","2017D06043","KSH1","2",63
"3240","2017D06043","KSH1","2",58
"3241","2017D06043","KSH1","2",47
"3242","2017D06043","KSH1","2",62
"3243","2017D06043","KSH1","2",68
"3244","2017D06043","KSH1","2",62
"3245","2017D06043","KSH1","2",57
"3246","2017D06043","KSH1","2",67
"3247","2017D06043","KSH1","2",62
"3248","2017D06043","KSH1","2",57
"3249","2017D06043","KSH1","2",92
"3250","2017D06043","KSH1","2",57
"3251","2017D06043","KSH1","2",56
"3252","2017D06043","KSH1","2",62
"3253","2017D06043","KSH1","2",62
"3254","2017D06043","KSH1","2",62
"3255","2017D06043","KSH1","2",62
"3256","2017D06043","KSH1","2",63
"3257","2017D06044","KSH1","1",149
"3258","2017D06044","KSH1","1",160
"3259","2017D06044","KSH1","1",154
"3260","2017D06044","KSH1","1",158
"3261","2017D06044","KSH1","1",149
"3262","2017D06044","KSH1","1",166
"3263","2017D06044","KSH1","1",130
"3264","2017D06044","KSH1","1",123
"3265","2017D06044","KSH1","1",151
"3266","2017D06044","KSH1","1",162
"3267","2017D06044","KSH1","1",147
"3268","2017D06044","KSH1","1",124
"3269","2017D06044","KSH1","1",140
"3270","2017D06044","KSH1","1",156
"3271","2017D06044","KSH1","1",184
"3272","2017D06044","KSH1","1",158
"3273","2017D06044","KSH1","1",172
"3274","2017D06044","KSH1","1",169
"3275","2017D06044","KSH1","1",169
"3276","2017D06044","KSH1","1",151
"3277","2017D06044","KSH1","1",158
"3278","2017D06044","KSH1","1",109
"3279","2017D06044","KSH1","1",128
"3280","2017D06044","KSH1","1",138
"3281","2017D06044","KSH1","1",163
"3282","2017D06044","KSH1","1",153
"3283","2017D06044","KSH1","1",171
"3284","2017D06044","KSH1","1",107
"3285","2017D06044","KSH1","1",127
"3286","2017D06044","KSH1","1",137
"3287","2017D06044","KSH1","1",167
"3288","2017D06044","KSH1","1",110
"3289","2017D06044","KSH1","1",NA
"3290","2017D06044","KSH1","1",114
"3291","2017D06044","KSH1","1",133
"3292","2017D06044","KSH1","1",95
"3293","2017D06044","KSH1","1",105
"3294","2017D06044","KSH1","1",149
"3295","2017D06044","KSH1","1",156
"3296","2017D06044","KSH1","1",149
"3297","2017D06044","KSH1","2",56
"3298","2017D06044","KSH1","2",53
"3299","2017D06044","KSH1","2",44
"3300","2017D06044","KSH1","2",57
"3301","2017D06044","KSH1","2",55
"3302","2017D06044","KSH1","2",102
"3303","2017D06044","KSH1","2",62
"3304","2017D06044","KSH1","2",65
"3305","2017D06044","KSH1","2",57
"3306","2017D06044","KSH1","2",54
"3307","2017D06044","KSH1","2",64
"3308","2017D06044","KSH1","2",51
"3309","2017D06044","KSH1","2",55
"3310","2017D06044","KSH1","2",67
"3311","2017D06044","KSH1","2",59
"3312","2017D06044","KSH1","2",64
"3313","2017D06044","KSH1","2",62
"3314","2017D06044","KSH1","2",89
"3315","2017D06044","KSH1","2",58
"3316","2017D06044","KSH1","2",63
"3317","2017D06044","KSH1","2",113
"3318","2017D06044","KSH1","2",55
"3319","2017D06044","KSH1","2",65
"3320","2017D06044","KSH1","2",94
"3321","2017D06044","KSH1","2",64
"3322","2017D06044","KSH1","2",57
"3323","2017D06044","KSH1","2",61
"3324","2017D06044","KSH1","2",58
"3325","2017D06044","KSH1","2",58
"3326","2017D06044","KSH1","2",56
"3327","2017D06044","KSH1","2",56
"3328","2017D06044","KSH1","2",60
"3329","2017D06044","KSH1","2",104
"3330","2017D06044","KSH1","2",61
"3331","2017D06044","KSH1","2",60
"3332","2017D06044","KSH1","2",98
"3333","2017D06044","KSH1","2",64
"3334","2017D06044","KSH1","2",61
"3335","2017D06044","KSH1","2",53
"3336","2017D06044","KSH1","2",57
"3337","2017D06044","KSH1","2",57
"3338","2017D06044","KSH1","2",58
"3339","2017D06044","KSH1","2",58
"3340","2017D06044","KSH1","2",60
"3341","2017D06044","KSH1","2",61
"3342","2017D06044","KSH1","2",61
"3343","2017D06044","KSH1","2",62
"3344","2017D06044","KSH1","2",64
"3345","2017D06044","KSH1","2",102
"3346","2017D06045","KSH1","1",111
"3347","2017D06045","KSH1","1",142
"3348","2017D06045","KSH1","1",150
"3349","2017D06045","KSH1","1",117
"3350","2017D06045","KSH1","1",142
"3351","2017D06045","KSH1","1",116
"3352","2017D06045","KSH1","1",121
"3353","2017D06045","KSH1","1",141
"3354","2017D06045","KSH1","1",146
"3355","2017D06045","KSH1","1",152
"3356","2017D06045","KSH1","1",126
"3357","2017D06045","KSH1","1",131
"3358","2017D06045","KSH1","1",131
"3359","2017D06045","KSH1","1",132
"3360","2017D06045","KSH1","1",NA
"3361","2017D06045","KSH1","2",88
"3362","2017D06045","KSH1","2",59
"3363","2017D06045","KSH1","2",95
"3364","2017D06045","KSH1","2",54
"3365","2017D06045","KSH1","2",84
"3366","2017D06045","KSH1","2",90
"3367","2017D06045","KSH1","2",87
"3368","2017D06045","KSH1","2",97
"3369","2017D06045","KSH1","2",93
"3370","2017D06045","KSH1","2",81
"3371","2017D06045","KSH1","2",92
"3372","2017D06045","KSH1","2",100
"3373","2017D06045","KSH1","2",103
"3374","2017D06045","KSH1","2",92
"3375","2017D06045","KSH1","2",62
"3376","2017D06045","KSH1","2",96
"3377","2017D06045","KSH1","2",94
"3378","2017D06045","KSH1","2",64
"3379","2017D06045","KSH1","2",77
"3380","2017D06045","KSH1","2",87
"3381","2017D06045","KSH1","2",53
"3382","2017D06045","KSH1","2",91
"3383","2017D06045","KSH1","2",57
"3384","2017D06045","KSH1","2",54
"3385","2017D06045","KSH1","2",87
"3386","2017D06045","KSH1","2",47
"3387","2017D06045","KSH1","2",81
"3388","2017D06045","KSH1","2",43
"3389","2017D06045","KSH1","2",92
"3390","2017D06045","KSH1","2",88
"3391","2017D06045","KSH1","2",90
"3392","2017D06045","KSH1","2",84
"3393","2017D06045","KSH1","2",59
"3394","2017D06045","KSH1","2",85
"3395","2017D06045","KSH1","2",82
"3396","2017D06045","KSH1","2",69
"3397","2017D06045","KSH1","2",42
"3398","2017D06045","KSH1","2",40
"3399","2017D06046","KSH1","1",149
"3400","2017D06046","KSH1","1",112
"3401","2017D06046","KSH1","1",125
"3402","2017D06046","KSH1","1",125
"3403","2017D06046","KSH1","1",109
"3404","2017D06046","KSH1","1",114
"3405","2017D06046","KSH1","1",142
"3406","2017D06046","KSH1","1",129
"3407","2017D06046","KSH1","1",109
"3408","2017D06046","KSH1","1",127
"3409","2017D06046","KSH1","1",110
"3410","2017D06046","KSH1","1",140
"3411","2017D06046","KSH1","1",109
"3412","2017D06046","KSH1","1",116
"3413","2017D06046","KSH1","1",134
"3414","2017D06046","KSH1","1",124
"3415","2017D06046","KSH1","1",126
"3416","2017D06046","KSH1","1",111
"3417","2017D06046","KSH1","1",108
"3418","2017D06046","KSH1","1",158
"3419","2017D06046","KSH1","1",125
"3420","2017D06046","KSH1","1",110
"3421","2017D06046","KSH1","1",136
"3422","2017D06046","KSH1","1",146
"3423","2017D06046","KSH1","1",124
"3424","2017D06046","KSH1","1",152
"3425","2017D06046","KSH1","1",131
"3426","2017D06046","KSH1","1",130
"3427","2017D06046","KSH1","1",112
"3428","2017D06046","KSH1","1",104
"3429","2017D06046","KSH1","1",111
"3430","2017D06046","KSH1","1",113
"3431","2017D06046","KSH1","1",109
"3432","2017D06046","KSH1","1",127
"3433","2017D06046","KSH1","1",138
"3434","2017D06046","KSH1","1",153
"3435","2017D06046","KSH1","1",152
"3436","2017D06046","KSH1","1",NA
"3437","2017D06046","KSH1","1",112
"3438","2017D06046","KSH1","2",107
"3439","2017D06046","KSH1","2",91
"3440","2017D06046","KSH1","2",99
"3441","2017D06046","KSH1","2",90
"3442","2017D06046","KSH1","2",97
"3443","2017D06046","KSH1","2",94
"3444","2017D06046","KSH1","2",63
"3445","2017D06046","KSH1","2",96
"3446","2017D06046","KSH1","2",89
"3447","2017D06046","KSH1","2",108
"3448","2017D06046","KSH1","2",103
"3449","2017D06046","KSH1","2",98
"3450","2017D06046","KSH1","2",56
"3451","2017D06046","KSH1","2",53
"3452","2017D06046","KSH1","2",90
"3453","2017D06046","KSH1","2",61
"3454","2017D06046","KSH1","2",58
"3455","2017D06046","KSH1","2",58
"3456","2017D06046","KSH1","2",63
"3457","2017D06046","KSH1","2",57
"3458","2017D06046","KSH1","2",61
"3459","2017D06046","KSH1","2",89
"3460","2017D06046","KSH1","2",62
"3461","2017D06046","KSH1","2",58
"3462","2017D06046","KSH1","2",69
"3463","2017D06046","KSH1","2",58
"3464","2017D06046","KSH1","2",97
"3465","2017D06046","KSH1","2",88
"3466","2017D06046","KSH1","2",50
"3467","2017D06046","KSH1","2",60
"3468","2017D06046","KSH1","2",57
"3469","2017D06046","KSH1","2",61
"3470","2017D06046","KSH1","2",90
"3471","2017D06046","KSH1","2",60
"3472","2017D06046","KSH1","2",57
"3473","2017D06046","KSH1","2",57
"3474","2017D06046","KSH1","2",58
"3475","2017D06046","KSH1","2",60
"3476","2017D06046","KSH1","2",61
"3477","2017D06046","KSH1","2",89
"3478","2017D06046","KSH1","2",50
"3479","2017D06046","KSH1","2",50
"3480","2017D06046","KSH1","2",50
"3481","2017D06046","KSH1","2",53
"3482","2017D06046","KSH1","2",53
"3483","2017D06046","KSH1","2",53
"3484","2017D06046","KSH1","2",53
"3485","2017D06046","KSH1","2",56
"3486","2017D06046","KSH1","2",56
"3487","2017D06046","KSH1","2",56
"3488","2017D06046","KSH1","2",57
"3489","2017D06046","KSH1","2",57
"3490","2017D06046","KSH1","2",57
"3491","2017D06046","KSH1","2",57
"3492","2017D06046","KSH1","2",57
"3493","2017D06046","KSH1","2",57
"3494","2017D06046","KSH1","2",57
"3495","2017D06046","KSH1","2",57
"3496","2017D06046","KSH1","2",57
"3497","2017D06046","KSH1","2",57
"3498","2017D06046","KSH1","2",57
"3499","2017D06046","KSH1","2",57
"3500","2017D06046","KSH1","2",57
"3501","2017D06046","KSH1","2",58
"3502","2017D06046","KSH1","2",58
"3503","2017D06046","KSH1","2",58
"3504","2017D06046","KSH1","2",58
"3505","2017D06046","KSH1","2",58
"3506","2017D06046","KSH1","2",58
"3507","2017D06046","KSH1","2",58
"3508","2017D06046","KSH1","2",58
"3509","2017D06046","KSH1","2",58
"3510","2017D06046","KSH1","2",58
"3511","2017D06046","KSH1","2",58
"3512","2017D06046","KSH1","2",58
"3513","2017D06046","KSH1","2",58
"3514","2017D06046","KSH1","2",58
"3515","2017D06046","KSH1","2",58
"3516","2017D06046","KSH1","2",60
"3517","2017D06046","KSH1","2",60
"3518","2017D06046","KSH1","2",60
"3519","2017D06046","KSH1","2",60
"3520","2017D06046","KSH1","2",60
"3521","2017D06046","KSH1","2",60
"3522","2017D06046","KSH1","2",60
"3523","2017D06046","KSH1","2",60
"3524","2017D06046","KSH1","2",60
"3525","2017D06046","KSH1","2",61
"3526","2017D06046","KSH1","2",61
"3527","2017D06046","KSH1","2",61
"3528","2017D06046","KSH1","2",61
"3529","2017D06046","KSH1","2",61
"3530","2017D06046","KSH1","2",61
"3531","2017D06046","KSH1","2",61
"3532","2017D06046","KSH1","2",61
"3533","2017D06046","KSH1","2",61
"3534","2017D06046","KSH1","2",61
"3535","2017D06046","KSH1","2",61
"3536","2017D06046","KSH1","2",62
"3537","2017D06046","KSH1","2",62
"3538","2017D06046","KSH1","2",63
"3539","2017D06046","KSH1","2",63
"3540","2017D06046","KSH1","2",63
"3541","2017D06046","KSH1","2",63
"3542","2017D06046","KSH1","2",63
"3543","2017D06046","KSH1","2",63
"3544","2017D06046","KSH1","2",63
"3545","2017D06046","KSH1","2",69
"3546","2017D06046","KSH1","2",69
"3547","2017D06046","KSH1","2",88
"3548","2017D06046","KSH1","2",88
"3549","2017D06046","KSH1","2",89
"3550","2017D06046","KSH1","2",89
"3551","2017D06046","KSH1","2",89
"3552","2017D06046","KSH1","2",89
"3553","2017D06046","KSH1","2",89
"3554","2017D06046","KSH1","2",89
"3555","2017D06046","KSH1","2",89
"3556","2017D06046","KSH1","2",89
"3557","2017D06046","KSH1","2",89
"3558","2017D06046","KSH1","2",90
"3559","2017D06046","KSH1","2",90
"3560","2017D06046","KSH1","2",90
"3561","2017D06046","KSH1","2",90
"3562","2017D06046","KSH1","2",90
"3563","2017D06046","KSH1","2",90
"3564","2017D06046","KSH1","2",90
"3565","2017D06046","KSH1","2",90
"3566","2017D06046","KSH1","2",91
"3567","2017D06046","KSH1","2",91
"3568","2017D06046","KSH1","2",91
"3569","2017D06046","KSH1","2",94
"3570","2017D06046","KSH1","2",94
"3571","2017D06046","KSH1","2",94
"3572","2017D06046","KSH1","2",96
"3573","2017D06046","KSH1","2",96
"3574","2017D06046","KSH1","2",96
"3575","2017D06046","KSH1","2",97
"3576","2017D06046","KSH1","2",97
"3577","2017D06046","KSH1","2",97
"3578","2017D06046","KSH1","2",97
"3579","2017D06046","KSH1","2",97
"3580","2017D06046","KSH1","2",98
"3581","2017D06046","KSH1","2",98
"3582","2017D06046","KSH1","2",98
"3583","2017D06046","KSH1","2",99
"3584","2017D06046","KSH1","2",99
"3585","2017D06046","KSH1","2",103
"3586","2017D06046","KSH1","2",103
"3587","2017D06046","KSH1","2",107
"3588","2017D06046","KSH1","2",107
"3589","2017D06046","KSH1","2",107
"3590","2017D06046","KSH1","2",108
"3591","2017D06046","KSH1","2",108
"3592","2017D06046","KSH1","2",108
"3593","2017D06047","KSH1","1",114
"3594","2017D06047","KSH1","1",149
"3595","2017D06047","KSH1","1",137
"3596","2017D06047","KSH1","1",156
"3597","2017D06047","KSH1","1",141
"3598","2017D06047","KSH1","1",136
"3599","2017D06047","KSH1","1",155
"3600","2017D06047","KSH1","1",153
"3601","2017D06047","KSH1","1",131
"3602","2017D06047","KSH1","1",153
"3603","2017D06047","KSH1","1",127
"3604","2017D06047","KSH1","1",164
"3605","2017D06047","KSH1","1",144
"3606","2017D06047","KSH1","1",144
"3607","2017D06047","KSH1","2",54
"3608","2017D06047","KSH1","2",50
"3609","2017D06047","KSH1","2",47
"3610","2017D06047","KSH1","2",44
"3611","2017D06047","KSH1","2",47
"3612","2017D06047","KSH1","2",47
"3613","2017D06047","KSH1","2",52
"3614","2017D06047","KSH1","2",79
"3615","2017D06047","KSH1","2",43
"3616","2017D06047","KSH1","2",22
"3617","2017D06047","KSH1","2",54
"3618","2017D06047","KSH1","2",41
"3619","2017D06047","KSH1","2",97
"3620","2017D06047","KSH1","2",52
"3621","2017D06047","KSH1","2",88
"3622","2017D06047","KSH1","2",38
"3623","2017D06047","KSH1","2",46
"3624","2017D06047","KSH1","2",49
"3625","2017D06047","KSH1","2",49
"3626","2017D06047","KSH1","2",48
"3627","2017D06047","KSH1","2",48
"3628","2017D06047","KSH1","2",46
"3629","2017D06048","KSH1","1",148
"3630","2017D06048","KSH1","1",169
"3631","2017D06048","KSH1","1",132
"3632","2017D06048","KSH1","1",143
"3633","2017D06048","KSH1","1",155
"3634","2017D06048","KSH1","1",134
"3635","2017D06048","KSH1","1",135
"3636","2017D06048","KSH1","1",169
"3637","2017D06048","KSH1","1",151
"3638","2017D06048","KSH1","1",117
"3639","2017D06048","KSH1","1",165
"3640","2017D06048","KSH1","1",160
"3641","2017D06048","KSH1","1",146
"3642","2017D06048","KSH1","2",53
"3643","2017D06048","KSH1","2",96
"3644","2017D06048","KSH1","2",79
"3645","2017D06049","KSH1","1",149
"3646","2017D06049","KSH1","1",170
"3647","2017D06049","KSH1","1",151
"3648","2017D06049","KSH1","1",153
"3649","2017D06049","KSH1","1",166
"3650","2017D06049","KSH1","1",156
"3651","2017D06049","KSH1","1",165
"3652","2017D06049","KSH1","1",152
"3653","2017D06049","KSH1","1",150
"3654","2017D06049","KSH1","1",NA
"3655","2017D06049","KSH1","1",147
"3656","2017D06049","KSH1","1",144
"3657","2017D06049","KSH1","1",138
"3658","2017D06049","KSH1","1",153
"3659","2017D06049","KSH1","1",151
"3660","2017D06049","KSH1","1",164
"3661","2017D06049","KSH1","1",148
"3662","2017D06049","KSH1","1",134
"3663","2017D06049","KSH1","1",156
"3664","2017D06049","KSH1","2",43
"3665","2017D06049","KSH1","2",44
"3666","2017D06049","KSH1","2",79
"3667","2017D06049","KSH1","2",75
"3668","2017D06049","KSH1","2",47
"3669","2017D06049","KSH1","2",54
"3670","2017D06049","KSH1","2",49
"3671","2017D06049","KSH1","2",48
"3672","2017D06049","KSH1","2",52
"3673","2017D06049","KSH1","2",49
"3674","2017D06049","KSH1","2",50
"3675","2017D06049","KSH1","2",51
"3676","2017D06049","KSH1","2",48
"3677","2017D06049","KSH1","2",40
"3678","2017D06049","KSH1","2",52
"3679","2017D06050","KSH1","2",56
"3680","2017D06052","KSH1","1",145
"3681","2017D06052","KSH1","1",145
"3682","2017D06052","KSH1","1",137
"3683","2017D06052","KSH1","1",119
"3684","2017D06052","KSH1","1",137
"3685","2017D06052","KSH1","1",154
"3686","2017D06052","KSH1","1",137
"3687","2017D06052","KSH1","1",148
"3688","2017D06052","KSH1","1",144
"3689","2017D06052","KSH1","1",144
"3690","2017D06052","KSH1","1",156
"3691","2017D06052","KSH1","1",148
"3692","2017D06052","KSH1","1",150
"3693","2017D06052","KSH1","1",153
"3694","2017D06052","KSH1","1",128
"3695","2017D06052","KSH1","1",136
"3696","2017D06052","KSH1","2",94
"3697","2017D06052","KSH1","2",79
"3698","2017D06052","KSH1","2",76
"3699","2017D06052","KSH1","2",71
"3700","2017D06052","KSH1","2",41
"3701","2017D06052","KSH1","2",34
"3702","2017D06052","KSH1","2",32
"3703","2017D06052","KSH1","2",27
"3704","2017D06052","KSH1","2",52
"3705","2017D06052","KSH1","2",45
"3706","2017D06052","KSH1","2",40
"3707","2017D06052","KSH1","2",45
"3708","2017D06052","KSH1","2",42
"3709","2017D06052","KSH1","2",49
"3710","2017D06052","KSH1","2",65
"3711","2017D06052","KSH1","2",64
"3712","2017D06052","KSH1","2",107
"3713","2017D06052","KSH1","2",101
"3714","2017D06052","KSH1","2",93
"3715","2017D06052","KSH1","2",43
"3716","2017D06053","KSH1","1",122
"3717","2017D06053","KSH1","1",137
"3718","2017D06053","KSH1","1",103
"3719","2017D06053","KSH1","1",133
"3720","2017D06053","KSH1","1",116
"3721","2017D06053","KSH1","1",146
"3722","2017D06053","KSH1","1",161
"3723","2017D06053","KSH1","1",107
"3724","2017D06053","KSH1","1",106
"3725","2017D06053","KSH1","1",103
"3726","2017D06053","KSH1","1",153
"3727","2017D06053","KSH1","1",106
"3728","2017D06053","KSH1","1",101
